"Row.names" "ENSG00000077254.14" "sample_type" "patient" "project_id" "fc"
"TCGA-60-2725-01A-01R-1201-07" 38.822 "Primary Tumor" "TCGA-60-2725" "TCGA-LUSC" 0.933315491384118
"TCGA-60-2726-01A-01R-0851-07" 21.512 "Primary Tumor" "TCGA-60-2726" "TCGA-LUSC" 0.933315491384118
"TCGA-63-5128-01A-01R-1443-07" 18.8813 "Primary Tumor" "TCGA-63-5128" "TCGA-LUSC" 0.933315491384118
"TCGA-63-5131-01A-01R-1443-07" 37.1028 "Primary Tumor" "TCGA-63-5131" "TCGA-LUSC" 0.933315491384118
"TCGA-63-6202-01A-11R-1820-07" 20.8336 "Primary Tumor" "TCGA-63-6202" "TCGA-LUSC" 0.933315491384118
"TCGA-63-7020-01A-11R-1949-07" 23.3136 "Primary Tumor" "TCGA-63-7020" "TCGA-LUSC" 0.933315491384118
"TCGA-63-7021-01A-11R-1949-07" 15.0394 "Primary Tumor" "TCGA-63-7021" "TCGA-LUSC" 0.933315491384118
"TCGA-63-7022-01A-11R-1949-07" 11.4351 "Primary Tumor" "TCGA-63-7022" "TCGA-LUSC" 0.933315491384118
"TCGA-63-7023-01A-11R-1949-07" 20.7726 "Primary Tumor" "TCGA-63-7023" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5M9-01A-11R-A26W-07" 28.1037 "Primary Tumor" "TCGA-63-A5M9" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MB-01A-11R-A26W-07" 24.7038 "Primary Tumor" "TCGA-63-A5MB" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MG-01A-12R-A27Q-07" 12.1779 "Primary Tumor" "TCGA-63-A5MG" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MH-01A-12R-A27Q-07" 39.8224 "Primary Tumor" "TCGA-63-A5MH" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MI-01A-12R-A27Q-07" 24.9249 "Primary Tumor" "TCGA-63-A5MI" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MJ-01A-11R-A27Q-07" 17.3919 "Primary Tumor" "TCGA-63-A5MJ" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5ML-01A-31R-A27Q-07" 49.0996 "Primary Tumor" "TCGA-63-A5ML" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MM-01A-11R-A26W-07" 22.541 "Primary Tumor" "TCGA-63-A5MM" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MN-01A-22R-A27Q-07" 20.6111 "Primary Tumor" "TCGA-63-A5MN" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MP-01A-11R-A26W-07" 25.8138 "Primary Tumor" "TCGA-63-A5MP" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MR-01A-31R-A27Q-07" 19.9882 "Primary Tumor" "TCGA-63-A5MR" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MS-01A-11R-A26W-07" 17.3146 "Primary Tumor" "TCGA-63-A5MS" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MT-01A-21R-A26W-07" 27.5874 "Primary Tumor" "TCGA-63-A5MT" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MU-01A-11R-A26W-07" 28.393 "Primary Tumor" "TCGA-63-A5MU" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MV-01A-21R-A26W-07" 31.2312 "Primary Tumor" "TCGA-63-A5MV" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MW-01A-11R-A26W-07" 43.0993 "Primary Tumor" "TCGA-63-A5MW" "TCGA-LUSC" 0.933315491384118
"TCGA-63-A5MY-01A-11R-A26W-07" 34.603 "Primary Tumor" "TCGA-63-A5MY" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2727-01A-01R-0980-07" 47.8459 "Primary Tumor" "TCGA-66-2727" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2734-01A-01R-0980-07" 36.9132 "Primary Tumor" "TCGA-66-2734" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2737-01A-01R-0980-07" 39.3193 "Primary Tumor" "TCGA-66-2737" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2742-01A-01R-0980-07" 48.591 "Primary Tumor" "TCGA-66-2742" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2744-01A-01R-0980-07" 23.1229 "Primary Tumor" "TCGA-66-2744" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2753-01A-01R-0980-07" 36.3657 "Primary Tumor" "TCGA-66-2753" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2754-01A-01R-0980-07" 73.7972 "Primary Tumor" "TCGA-66-2754" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2755-01A-01R-0851-07" 31.2136 "Primary Tumor" "TCGA-66-2755" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2756-01A-01R-0851-07" 93.5264 "Primary Tumor" "TCGA-66-2756" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2757-01A-01R-0851-07" 59.5088 "Primary Tumor" "TCGA-66-2757" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2758-01A-02R-0851-07" 29.2588 "Primary Tumor" "TCGA-66-2758" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2759-01A-01R-0851-07" 36.5376 "Primary Tumor" "TCGA-66-2759" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2763-01A-01R-0851-07" 29.7503 "Primary Tumor" "TCGA-66-2763" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2765-01A-01R-0851-07" 20.7225 "Primary Tumor" "TCGA-66-2765" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2766-01A-01R-0851-07" 26.9197 "Primary Tumor" "TCGA-66-2766" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2767-01A-01R-0851-07" 20.4957 "Primary Tumor" "TCGA-66-2767" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2768-01A-01R-0851-07" 40.1651 "Primary Tumor" "TCGA-66-2768" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2769-01A-02R-0851-07" 25.1384 "Primary Tumor" "TCGA-66-2769" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2770-01A-01R-0851-07" 23.576 "Primary Tumor" "TCGA-66-2770" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2771-01A-01R-0980-07" 30.9693 "Primary Tumor" "TCGA-66-2771" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2773-01A-01R-1201-07" 31.669 "Primary Tumor" "TCGA-66-2773" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2777-01A-01R-1201-07" 24.6878 "Primary Tumor" "TCGA-66-2777" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2778-01A-02R-0851-07" 25.4091 "Primary Tumor" "TCGA-66-2778" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2780-01A-01R-0851-07" 29.3164 "Primary Tumor" "TCGA-66-2780" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2781-01A-01R-0851-07" 16.6337 "Primary Tumor" "TCGA-66-2781" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2782-01A-01R-0851-07" 21.4785 "Primary Tumor" "TCGA-66-2782" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2783-01A-01R-1201-07" 22.7567 "Primary Tumor" "TCGA-66-2783" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2785-01A-01R-0851-07" 27.8182 "Primary Tumor" "TCGA-66-2785" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2786-01A-01R-0851-07" 42.1523 "Primary Tumor" "TCGA-66-2786" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2787-01A-01R-0980-07" 33.4354 "Primary Tumor" "TCGA-66-2787" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2788-01A-01R-0980-07" 30.3559 "Primary Tumor" "TCGA-66-2788" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2789-01A-01R-0980-07" 43.17 "Primary Tumor" "TCGA-66-2789" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2790-01A-01R-0980-07" 26.1259 "Primary Tumor" "TCGA-66-2790" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2791-01A-01R-0980-07" 25.5704 "Primary Tumor" "TCGA-66-2791" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2792-01A-01R-0980-07" 32.6147 "Primary Tumor" "TCGA-66-2792" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2793-01A-01R-1201-07" 80.8887 "Primary Tumor" "TCGA-66-2793" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2794-01A-01R-1201-07" 22.2038 "Primary Tumor" "TCGA-66-2794" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2795-01A-02R-0980-07" 21.0477 "Primary Tumor" "TCGA-66-2795" "TCGA-LUSC" 0.933315491384118
"TCGA-66-2800-01A-01R-1201-07" 35.004 "Primary Tumor" "TCGA-66-2800" "TCGA-LUSC" 0.933315491384118
"TCGA-68-7755-01A-11R-2125-07" 20.7982 "Primary Tumor" "TCGA-68-7755" "TCGA-LUSC" 0.933315491384118
"TCGA-68-7756-01A-11R-2125-07" 23.4204 "Primary Tumor" "TCGA-68-7756" "TCGA-LUSC" 0.933315491384118
"TCGA-68-8250-01A-11R-2296-07" 33.0876 "Primary Tumor" "TCGA-68-8250" "TCGA-LUSC" 0.933315491384118
"TCGA-68-8251-01A-11R-2296-07" 30.5407 "Primary Tumor" "TCGA-68-8251" "TCGA-LUSC" 0.933315491384118
"TCGA-68-A59I-01A-11R-A262-07" 31.8995 "Primary Tumor" "TCGA-68-A59I" "TCGA-LUSC" 0.933315491384118
"TCGA-68-A59J-01A-21R-A26W-07" 43.1632 "Primary Tumor" "TCGA-68-A59J" "TCGA-LUSC" 0.933315491384118
"TCGA-6A-AB49-01A-12R-A405-07" 28.3158 "Primary Tumor" "TCGA-6A-AB49" "TCGA-LUSC" 0.933315491384118
"TCGA-70-6722-01A-11R-1820-07" 46.1782 "Primary Tumor" "TCGA-70-6722" "TCGA-LUSC" 0.933315491384118
"TCGA-70-6723-01A-11R-1820-07" 31.0507 "Primary Tumor" "TCGA-70-6723" "TCGA-LUSC" 0.933315491384118
"TCGA-77-6842-01A-11R-1949-07" 32.7021 "Primary Tumor" "TCGA-77-6842" "TCGA-LUSC" 0.933315491384118
"TCGA-77-6843-01A-11R-1949-07" 42.5077 "Primary Tumor" "TCGA-77-6843" "TCGA-LUSC" 0.933315491384118
"TCGA-77-6844-01A-11R-1949-07" 32.8528 "Primary Tumor" "TCGA-77-6844" "TCGA-LUSC" 0.933315491384118
"TCGA-77-6845-01A-11R-1949-07" 12.5643 "Primary Tumor" "TCGA-77-6845" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7138-01A-41R-2045-07" 21.0543 "Primary Tumor" "TCGA-77-7138" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7138-11A-01R-2045-07" 38.5761 "Solid Tissue Normal" "TCGA-77-7138" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7139-01A-11R-2045-07" 22.6399 "Primary Tumor" "TCGA-77-7139" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7140-01A-41R-2045-07" 19.7068 "Primary Tumor" "TCGA-77-7140" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7141-01A-11R-2045-07" 26.2436 "Primary Tumor" "TCGA-77-7141" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7142-01A-11R-2045-07" 34.8967 "Primary Tumor" "TCGA-77-7142" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7142-11A-01R-2045-07" 42.5597 "Solid Tissue Normal" "TCGA-77-7142" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7335-01A-11R-2045-07" 20.9169 "Primary Tumor" "TCGA-77-7335" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7335-11A-01R-2045-07" 42.2457 "Solid Tissue Normal" "TCGA-77-7335" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7337-01A-21R-2045-07" 24.0309 "Primary Tumor" "TCGA-77-7337" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7337-11A-01R-2045-07" 42.2793 "Solid Tissue Normal" "TCGA-77-7337" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7338-01A-11R-2045-07" 41.7654 "Primary Tumor" "TCGA-77-7338" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7338-11A-01R-2045-07" 37.5847 "Solid Tissue Normal" "TCGA-77-7338" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7463-01A-11R-2045-07" 13.45 "Primary Tumor" "TCGA-77-7463" "TCGA-LUSC" 0.933315491384118
"TCGA-77-7465-01A-11R-2045-07" 28.6216 "Primary Tumor" "TCGA-77-7465" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8007-01A-11R-2187-07" 25.3301 "Primary Tumor" "TCGA-77-8007" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8007-11A-01R-2187-07" 27.1568 "Solid Tissue Normal" "TCGA-77-8007" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8008-01A-21R-2187-07" 23.1757 "Primary Tumor" "TCGA-77-8008" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8008-11A-01R-2187-07" 24.1263 "Solid Tissue Normal" "TCGA-77-8008" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8009-01A-11R-2187-07" 36.0614 "Primary Tumor" "TCGA-77-8009" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8128-01A-11R-2247-07" 26.061 "Primary Tumor" "TCGA-77-8128" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8130-01A-11R-2247-07" 13.5621 "Primary Tumor" "TCGA-77-8130" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8131-01A-11R-2247-07" 19.9955 "Primary Tumor" "TCGA-77-8131" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8133-01A-12R-2247-07" 32.3807 "Primary Tumor" "TCGA-77-8133" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8136-01A-11R-2247-07" 40.3016 "Primary Tumor" "TCGA-77-8136" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8138-01A-11R-2247-07" 21.9248 "Primary Tumor" "TCGA-77-8138" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8139-01A-11R-2247-07" 30.3772 "Primary Tumor" "TCGA-77-8139" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8140-01A-11R-2247-07" 27.8663 "Primary Tumor" "TCGA-77-8140" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8143-01A-11R-2247-07" 26.0688 "Primary Tumor" "TCGA-77-8143" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8144-01A-11R-2247-07" 26.3697 "Primary Tumor" "TCGA-77-8144" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8145-01A-11R-2247-07" 21.964 "Primary Tumor" "TCGA-77-8145" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8146-01A-11R-2247-07" 18.122 "Primary Tumor" "TCGA-77-8146" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8148-01A-11R-2247-07" 28.6769 "Primary Tumor" "TCGA-77-8148" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8150-01A-11R-2247-07" 49.5152 "Primary Tumor" "TCGA-77-8150" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8153-01A-11R-2403-07" 31.6362 "Primary Tumor" "TCGA-77-8153" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8154-01A-11R-2247-07" 26.7267 "Primary Tumor" "TCGA-77-8154" "TCGA-LUSC" 0.933315491384118
"TCGA-77-8156-01A-11R-2247-07" 31.9264 "Primary Tumor" "TCGA-77-8156" "TCGA-LUSC" 0.933315491384118
"TCGA-77-A5FZ-01A-31R-A27Q-07" 18.457 "Primary Tumor" "TCGA-77-A5FZ" "TCGA-LUSC" 0.933315491384118
"TCGA-77-A5G1-01A-11R-A27Q-07" 26.9446 "Primary Tumor" "TCGA-77-A5G1" "TCGA-LUSC" 0.933315491384118
"TCGA-77-A5G3-01A-31R-A27Q-07" 29.9185 "Primary Tumor" "TCGA-77-A5G3" "TCGA-LUSC" 0.933315491384118
"TCGA-77-A5G6-01A-11R-A27Q-07" 32.6675 "Primary Tumor" "TCGA-77-A5G6" "TCGA-LUSC" 0.933315491384118
"TCGA-77-A5GA-01A-11R-A27Q-07" 16.8947 "Primary Tumor" "TCGA-77-A5GA" "TCGA-LUSC" 0.933315491384118
"TCGA-77-A5GF-01A-21R-A27Q-07" 21.9211 "Primary Tumor" "TCGA-77-A5GF" "TCGA-LUSC" 0.933315491384118
"TCGA-77-A5GH-01A-11R-A27Q-07" 24.8997 "Primary Tumor" "TCGA-77-A5GH" "TCGA-LUSC" 0.933315491384118
"TCGA-79-5596-01A-31R-1949-07" 17.2569 "Primary Tumor" "TCGA-79-5596" "TCGA-LUSC" 0.933315491384118
"TCGA-85-6175-01A-11R-1820-07" 26.1255 "Primary Tumor" "TCGA-85-6175" "TCGA-LUSC" 0.933315491384118
"TCGA-85-6560-01A-11R-1820-07" 37.1177 "Primary Tumor" "TCGA-85-6560" "TCGA-LUSC" 0.933315491384118
"TCGA-85-6561-01A-11R-1820-07" 18.0364 "Primary Tumor" "TCGA-85-6561" "TCGA-LUSC" 0.933315491384118
"TCGA-85-6798-01A-11R-1949-07" 20.1734 "Primary Tumor" "TCGA-85-6798" "TCGA-LUSC" 0.933315491384118
"TCGA-85-7696-01A-11R-2125-07" 20.6738 "Primary Tumor" "TCGA-85-7696" "TCGA-LUSC" 0.933315491384118
"TCGA-85-7697-01A-11R-2125-07" 39.0925 "Primary Tumor" "TCGA-85-7697" "TCGA-LUSC" 0.933315491384118
"TCGA-85-7698-01A-11R-2125-07" 25.0633 "Primary Tumor" "TCGA-85-7698" "TCGA-LUSC" 0.933315491384118
"TCGA-85-7699-01A-11R-2125-07" 46.7833 "Primary Tumor" "TCGA-85-7699" "TCGA-LUSC" 0.933315491384118
"TCGA-85-7710-01A-11R-2125-07" 24.5703 "Primary Tumor" "TCGA-85-7710" "TCGA-LUSC" 0.933315491384118
"TCGA-85-7710-11A-01R-2125-07" 41.5954 "Solid Tissue Normal" "TCGA-85-7710" "TCGA-LUSC" 0.933315491384118
"TCGA-85-7843-01A-11R-2125-07" 23.4347 "Primary Tumor" "TCGA-85-7843" "TCGA-LUSC" 0.933315491384118
"TCGA-85-7844-01A-11R-2125-07" 53.834 "Primary Tumor" "TCGA-85-7844" "TCGA-LUSC" 0.933315491384118
"TCGA-85-7950-01A-11R-2187-07" 29.8411 "Primary Tumor" "TCGA-85-7950" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8048-01A-11R-2247-07" 27.7834 "Primary Tumor" "TCGA-85-8048" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8049-01A-11R-2247-07" 18.9653 "Primary Tumor" "TCGA-85-8049" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8052-01A-11R-2247-07" 42.258 "Primary Tumor" "TCGA-85-8052" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8070-01A-11R-2247-07" 31.1728 "Primary Tumor" "TCGA-85-8070" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8071-01A-11R-2247-07" 59.4229 "Primary Tumor" "TCGA-85-8071" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8072-01A-31R-2247-07" 27.3631 "Primary Tumor" "TCGA-85-8072" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8276-01A-11R-2296-07" 22.7838 "Primary Tumor" "TCGA-85-8276" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8277-01A-11R-2296-07" 20.8985 "Primary Tumor" "TCGA-85-8277" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8287-01A-11R-2296-07" 20.5739 "Primary Tumor" "TCGA-85-8287" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8288-01A-11R-2296-07" 32.9608 "Primary Tumor" "TCGA-85-8288" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8350-01A-11R-2296-07" 27.8738 "Primary Tumor" "TCGA-85-8350" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8351-01A-11R-2296-07" 48.3596 "Primary Tumor" "TCGA-85-8351" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8352-01A-31R-2326-07" 26.5859 "Primary Tumor" "TCGA-85-8352" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8353-01A-21R-2296-07" 17.6471 "Primary Tumor" "TCGA-85-8353" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8354-01A-31R-2326-07" 23.7035 "Primary Tumor" "TCGA-85-8354" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8355-01A-11R-2296-07" 23.9161 "Primary Tumor" "TCGA-85-8355" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8479-01A-11R-2326-07" 22.0763 "Primary Tumor" "TCGA-85-8479" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8481-01A-11R-2326-07" 19.5974 "Primary Tumor" "TCGA-85-8481" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8580-01A-31R-2403-07" 24.285 "Primary Tumor" "TCGA-85-8580" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8582-01A-21R-2403-07" 29.5135 "Primary Tumor" "TCGA-85-8582" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8584-01A-11R-2403-07" 12.5692 "Primary Tumor" "TCGA-85-8584" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8664-01A-11R-2403-07" 24.6405 "Primary Tumor" "TCGA-85-8664" "TCGA-LUSC" 0.933315491384118
"TCGA-85-8666-01A-11R-2403-07" 33.5917 "Primary Tumor" "TCGA-85-8666" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A4CL-01A-41R-A26W-07" 12.7788 "Primary Tumor" "TCGA-85-A4CL" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A4CN-01A-11R-A24H-07" 22.1114 "Primary Tumor" "TCGA-85-A4CN" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A4JB-01A-51R-A262-07" 35.5712 "Primary Tumor" "TCGA-85-A4JB" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A4JC-01A-11R-A24Z-07" 17.2242 "Primary Tumor" "TCGA-85-A4JC" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A4PA-01A-11R-A24Z-07" 26.0405 "Primary Tumor" "TCGA-85-A4PA" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A4QQ-01A-41R-A262-07" 27.0507 "Primary Tumor" "TCGA-85-A4QQ" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A4QR-01A-11R-A24Z-07" 16.9628 "Primary Tumor" "TCGA-85-A4QR" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A50M-01A-21R-A262-07" 39.1378 "Primary Tumor" "TCGA-85-A50M" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A50Z-01A-21R-A262-07" 17.9746 "Primary Tumor" "TCGA-85-A50Z" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A510-01A-11R-A26W-07" 36.8495 "Primary Tumor" "TCGA-85-A510" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A511-01A-21R-A262-07" 25.159 "Primary Tumor" "TCGA-85-A511" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A512-01A-11R-A26W-07" 26.0607 "Primary Tumor" "TCGA-85-A512" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A513-01A-12R-A26W-07" 14.1388 "Primary Tumor" "TCGA-85-A513" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A53L-01A-21R-A26W-07" 16.7786 "Primary Tumor" "TCGA-85-A53L" "TCGA-LUSC" 0.933315491384118
"TCGA-85-A5B5-01A-21R-A26W-07" 26.4055 "Primary Tumor" "TCGA-85-A5B5" "TCGA-LUSC" 0.933315491384118
"TCGA-90-6837-01A-11R-1949-07" 14.0877 "Primary Tumor" "TCGA-90-6837" "TCGA-LUSC" 0.933315491384118
"TCGA-90-6837-11A-01R-1949-07" 32.755 "Solid Tissue Normal" "TCGA-90-6837" "TCGA-LUSC" 0.933315491384118
"TCGA-90-7766-01A-21R-2125-07" 37.5166 "Primary Tumor" "TCGA-90-7766" "TCGA-LUSC" 0.933315491384118
"TCGA-90-7767-01A-11R-2125-07" 33.2378 "Primary Tumor" "TCGA-90-7767" "TCGA-LUSC" 0.933315491384118
"TCGA-90-7767-11A-01R-2125-07" 36.6252 "Solid Tissue Normal" "TCGA-90-7767" "TCGA-LUSC" 0.933315491384118
"TCGA-90-7769-01A-11R-2125-07" 16.9007 "Primary Tumor" "TCGA-90-7769" "TCGA-LUSC" 0.933315491384118
"TCGA-90-7964-01A-21R-2187-07" 31.7611 "Primary Tumor" "TCGA-90-7964" "TCGA-LUSC" 0.933315491384118
"TCGA-90-A4ED-01A-31R-A24Z-07" 31.9766 "Primary Tumor" "TCGA-90-A4ED" "TCGA-LUSC" 0.933315491384118
"TCGA-90-A4EE-01A-11R-A24Z-07" 23.7408 "Primary Tumor" "TCGA-90-A4EE" "TCGA-LUSC" 0.933315491384118
"TCGA-90-A59Q-01A-11R-A26W-07" 24.3274 "Primary Tumor" "TCGA-90-A59Q" "TCGA-LUSC" 0.933315491384118
"TCGA-92-7340-01A-21R-2045-07" 20.0171 "Primary Tumor" "TCGA-92-7340" "TCGA-LUSC" 0.933315491384118
"TCGA-92-7340-11A-01R-2045-07" 55.0257 "Solid Tissue Normal" "TCGA-92-7340" "TCGA-LUSC" 0.933315491384118
"TCGA-92-7341-01A-31R-2045-07" 22.1542 "Primary Tumor" "TCGA-92-7341" "TCGA-LUSC" 0.933315491384118
"TCGA-92-8063-01A-11R-2247-07" 30.3848 "Primary Tumor" "TCGA-92-8063" "TCGA-LUSC" 0.933315491384118
"TCGA-92-8064-01A-11R-2247-07" 19.3562 "Primary Tumor" "TCGA-92-8064" "TCGA-LUSC" 0.933315491384118
"TCGA-92-8065-01A-11R-2247-07" 22.5442 "Primary Tumor" "TCGA-92-8065" "TCGA-LUSC" 0.933315491384118
"TCGA-94-7033-01A-11R-1949-07" 15.9395 "Primary Tumor" "TCGA-94-7033" "TCGA-LUSC" 0.933315491384118
"TCGA-94-7557-01A-11R-2125-07" 51.283 "Primary Tumor" "TCGA-94-7557" "TCGA-LUSC" 0.933315491384118
"TCGA-94-7943-01A-11R-2187-07" 23.443 "Primary Tumor" "TCGA-94-7943" "TCGA-LUSC" 0.933315491384118
"TCGA-94-8035-01A-11R-2247-07" 30.1272 "Primary Tumor" "TCGA-94-8035" "TCGA-LUSC" 0.933315491384118
"TCGA-94-8490-01A-11R-2326-07" 17.8836 "Primary Tumor" "TCGA-94-8490" "TCGA-LUSC" 0.933315491384118
"TCGA-94-8491-01A-11R-2326-07" 23.6981 "Primary Tumor" "TCGA-94-8491" "TCGA-LUSC" 0.933315491384118
"TCGA-94-A4VJ-01A-11R-A24Z-07" 22.6453 "Primary Tumor" "TCGA-94-A4VJ" "TCGA-LUSC" 0.933315491384118
"TCGA-94-A5I4-01A-11R-A26W-07" 23.7083 "Primary Tumor" "TCGA-94-A5I4" "TCGA-LUSC" 0.933315491384118
"TCGA-94-A5I6-01A-21R-A27Q-07" 30.4148 "Primary Tumor" "TCGA-94-A5I6" "TCGA-LUSC" 0.933315491384118
"TCGA-96-7544-01A-11R-2045-07" 22.5755 "Primary Tumor" "TCGA-96-7544" "TCGA-LUSC" 0.933315491384118
"TCGA-96-7545-01A-21R-2045-07" 25.5766 "Primary Tumor" "TCGA-96-7545" "TCGA-LUSC" 0.933315491384118
